Ethnicity,Gender,Arrests
12.00,0.00,301.00
12.00,0.00,189.00
12.00,0.00,86.00
12.00,0.00,62.00
12.00,0.00,9.00
12.00,0.00,187.00
12.00,0.00,63.00
12.00,0.00,121.00
12.00,0.00,52.00
12.00,0.00,0.00
12.00,0.00,240.00
12.00,0.00,120.00
12.00,0.00,1006.00
12.00,0.00,68.00
12.00,0.00,261.00
12.00,0.00,204.00
12.00,0.00,131.00
12.00,0.00,213.00
12.00,0.00,427.00
12.00,0.00,279.00
12.00,0.00,31.00
12.00,0.00,107.00
12.00,0.00,246.00
12.00,0.00,5014.00
12.00,0.00,71.00
12.00,0.00,31.00
12.00,0.00,124.00
12.00,0.00,107.00
12.00,0.00,120.00
12.00,0.00,441.00
12.00,0.00,259.00
12.00,0.00,130.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,88.00
12.00,0.00,336.00
12.00,0.00,920.00
12.00,0.00,107.00
12.00,0.00,109.00
12.00,0.00,1125.00
12.00,0.00,899.00
12.00,0.00,66.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,1.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,6.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,1.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,2.00
12.00,0.00,0.00
12.00,0.00,3.00
12.00,0.00,2.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,1.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,32.00
12.00,0.00,2.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,1.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,1.00
16.00,1.00,10.00
16.00,1.00,1.00
16.00,1.00,5.00
16.00,1.00,7.00
16.00,1.00,1.00
16.00,1.00,1.00
16.00,1.00,1.00
16.00,1.00,2.00
16.00,1.00,3.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,8.00
16.00,1.00,4.00
16.00,1.00,38.00
16.00,1.00,1.00
16.00,1.00,10.00
16.00,1.00,5.00
16.00,1.00,1.00
16.00,1.00,22.00
16.00,1.00,2.00
16.00,1.00,4.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,10.00
16.00,1.00,252.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,4.00
16.00,1.00,3.00
16.00,1.00,2.00
16.00,1.00,16.00
16.00,1.00,13.00
16.00,1.00,7.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,3.00
16.00,1.00,17.00
16.00,1.00,1.00
16.00,1.00,5.00
16.00,1.00,33.00
16.00,1.00,13.00
16.00,1.00,1.00
16.00,1.00,2.00
16.00,1.00,2.00
16.00,1.00,1.00
16.00,1.00,4.00
16.00,1.00,2.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,2.00
16.00,1.00,2.00
16.00,1.00,16.00
16.00,1.00,0.00
16.00,1.00,12.00
16.00,1.00,3.00
16.00,1.00,1.00
16.00,1.00,9.00
16.00,1.00,3.00
16.00,1.00,6.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,5.00
16.00,1.00,117.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,4.00
16.00,1.00,0.00
16.00,1.00,8.00
16.00,1.00,4.00
16.00,1.00,8.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,2.00
16.00,1.00,4.00
16.00,1.00,7.00
16.00,1.00,0.00
16.00,1.00,3.00
16.00,1.00,21.00
16.00,1.00,13.00
16.00,1.00,2.00
16.00,1.00,19.00
16.00,1.00,35.00
16.00,1.00,24.00
16.00,1.00,25.00
16.00,1.00,8.00
16.00,1.00,12.00
16.00,1.00,17.00
16.00,1.00,13.00
16.00,1.00,13.00
16.00,1.00,5.00
16.00,1.00,0.00
16.00,1.00,54.00
16.00,1.00,39.00
16.00,1.00,100.00
16.00,1.00,6.00
16.00,1.00,70.00
16.00,1.00,27.00
16.00,1.00,10.00
16.00,1.00,95.00
16.00,1.00,15.00
16.00,1.00,35.00
16.00,1.00,0.00
16.00,1.00,23.00
16.00,1.00,48.00
16.00,1.00,970.00
16.00,1.00,21.00
16.00,1.00,3.00
16.00,1.00,16.00
16.00,1.00,15.00
16.00,1.00,43.00
16.00,1.00,24.00
16.00,1.00,32.00
16.00,1.00,33.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,16.00
16.00,1.00,46.00
16.00,1.00,52.00
16.00,1.00,2.00
16.00,1.00,15.00
16.00,1.00,111.00
16.00,1.00,80.00
16.00,1.00,10.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,2.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,2.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,19.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,0.00,27.00
16.00,0.00,8.00
16.00,0.00,12.00
16.00,0.00,18.00
16.00,0.00,2.00
16.00,0.00,2.00
16.00,0.00,6.00
16.00,0.00,3.00
16.00,0.00,9.00
16.00,0.00,2.00
16.00,0.00,0.00
16.00,0.00,44.00
16.00,0.00,14.00
16.00,0.00,78.00
16.00,0.00,5.00
16.00,0.00,60.00
16.00,0.00,27.00
16.00,0.00,18.00
16.00,0.00,120.00
16.00,0.00,5.00
16.00,0.00,26.00
16.00,0.00,4.00
16.00,0.00,8.00
16.00,0.00,52.00
16.00,0.00,1090.00
16.00,0.00,8.00
16.00,0.00,1.00
16.00,0.00,15.00
16.00,0.00,7.00
16.00,0.00,3.00
16.00,0.00,8.00
16.00,0.00,33.00
16.00,0.00,36.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,16.00
16.00,0.00,17.00
16.00,0.00,33.00
16.00,0.00,4.00
16.00,0.00,7.00
16.00,0.00,88.00
16.00,0.00,31.00
16.00,0.00,7.00
16.00,0.00,25.00
16.00,0.00,10.00
16.00,0.00,18.00
16.00,0.00,20.00
16.00,0.00,13.00
16.00,0.00,10.00
16.00,0.00,8.00
16.00,0.00,12.00
16.00,0.00,10.00
16.00,0.00,0.00
16.00,0.00,2.00
16.00,0.00,47.00
16.00,0.00,24.00
16.00,0.00,78.00
16.00,0.00,11.00
16.00,0.00,48.00
16.00,0.00,21.00
16.00,0.00,15.00
16.00,0.00,147.00
16.00,0.00,8.00
16.00,0.00,28.00
16.00,0.00,3.00
16.00,0.00,11.00
16.00,0.00,50.00
16.00,0.00,837.00
16.00,0.00,6.00
16.00,0.00,5.00
16.00,0.00,11.00
16.00,0.00,18.00
16.00,0.00,10.00
16.00,0.00,27.00
16.00,0.00,42.00
16.00,0.00,35.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,14.00
16.00,0.00,25.00
16.00,0.00,26.00
16.00,0.00,2.00
16.00,0.00,8.00
16.00,0.00,104.00
16.00,0.00,39.00
16.00,0.00,5.00
16.00,0.00,140.00
16.00,0.00,93.00
16.00,0.00,106.00
16.00,0.00,93.00
16.00,0.00,68.00
16.00,0.00,49.00
16.00,0.00,62.00
16.00,0.00,65.00
16.00,0.00,88.00
16.00,0.00,22.00
16.00,0.00,15.00
16.00,0.00,264.00
16.00,0.00,96.00
16.00,0.00,598.00
16.00,0.00,59.00
16.00,0.00,295.00
16.00,0.00,102.00
16.00,0.00,110.00
16.00,0.00,702.00
16.00,0.00,27.00
16.00,0.00,222.00
16.00,0.00,33.00
16.00,0.00,132.00
16.00,0.00,215.00
16.00,0.00,6082.00
16.00,0.00,55.00
16.00,0.00,35.00
16.00,0.00,67.00
16.00,0.00,92.00
16.00,0.00,101.00
16.00,0.00,173.00
16.00,0.00,199.00
16.00,0.00,305.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,103.00
16.00,0.00,185.00
16.00,0.00,204.00
16.00,0.00,30.00
16.00,0.00,89.00
16.00,0.00,745.00
16.00,0.00,336.00
16.00,0.00,35.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,3.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,2.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,9.00
16.00,0.00,2.00
16.00,0.00,5.00
16.00,0.00,2.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,9.00
16.00,0.00,0.00
16.00,0.00,8.00
16.00,0.00,2.00
16.00,0.00,2.00
16.00,0.00,0.00
16.00,0.00,81.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,6.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,3.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,3.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
18.00,1.00,7.00
18.00,1.00,3.00
18.00,1.00,27.00
18.00,1.00,13.00
18.00,1.00,5.00
18.00,1.00,2.00
18.00,1.00,2.00
18.00,1.00,535.00
18.00,1.00,59.00
18.00,1.00,11.00
18.00,1.00,0.00
18.00,1.00,20.00
18.00,1.00,37.00
18.00,1.00,61.00
18.00,1.00,0.00
18.00,1.00,75.00
18.00,1.00,194.00
18.00,1.00,13.00
18.00,1.00,147.00
18.00,1.00,51.00
18.00,1.00,17.00
18.00,1.00,473.00
18.00,1.00,5.00
18.00,1.00,89.00
18.00,1.00,181.00
18.00,1.00,12.00
18.00,1.00,25.00
18.00,1.00,29.00
18.00,1.00,13.00
18.00,1.00,49.00
18.00,1.00,11.00
18.00,1.00,59.00
18.00,1.00,4.00
18.00,1.00,1244.00
18.00,1.00,565.00
18.00,1.00,33.00
18.00,1.00,84.00
18.00,1.00,30.00
18.00,1.00,3.00
18.00,1.00,52.00
18.00,1.00,36.00
18.00,1.00,316.00
18.00,1.00,42.00
18.00,1.00,10.00
18.00,1.00,5.00
18.00,1.00,35.00
18.00,1.00,8.00
18.00,1.00,1.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,277.00
18.00,1.00,28.00
18.00,1.00,4.00
18.00,1.00,0.00
18.00,1.00,8.00
18.00,1.00,27.00
18.00,1.00,24.00
18.00,1.00,0.00
18.00,1.00,51.00
18.00,1.00,83.00
18.00,1.00,3.00
18.00,1.00,35.00
18.00,1.00,18.00
18.00,1.00,9.00
18.00,1.00,210.00
18.00,1.00,8.00
18.00,1.00,36.00
18.00,1.00,78.00
18.00,1.00,5.00
18.00,1.00,18.00
18.00,1.00,11.00
18.00,1.00,3.00
18.00,1.00,18.00
18.00,1.00,8.00
18.00,1.00,33.00
18.00,1.00,4.00
18.00,1.00,552.00
18.00,1.00,215.00
18.00,1.00,24.00
18.00,1.00,51.00
18.00,1.00,15.00
18.00,1.00,3.00
18.00,1.00,16.00
18.00,1.00,9.00
18.00,1.00,148.00
18.00,1.00,14.00
18.00,1.00,26.00
18.00,1.00,29.00
18.00,1.00,140.00
18.00,1.00,51.00
18.00,1.00,7.00
18.00,1.00,10.00
18.00,1.00,0.00
18.00,1.00,1213.00
18.00,1.00,165.00
18.00,1.00,15.00
18.00,1.00,0.00
18.00,1.00,41.00
18.00,1.00,107.00
18.00,1.00,173.00
18.00,1.00,0.00
18.00,1.00,192.00
18.00,1.00,572.00
18.00,1.00,29.00
18.00,1.00,287.00
18.00,1.00,106.00
18.00,1.00,45.00
18.00,1.00,998.00
18.00,1.00,30.00
18.00,1.00,226.00
18.00,1.00,648.00
18.00,1.00,51.00
18.00,1.00,64.00
18.00,1.00,68.00
18.00,1.00,21.00
18.00,1.00,105.00
18.00,1.00,41.00
18.00,1.00,171.00
18.00,1.00,16.00
18.00,1.00,2580.00
18.00,1.00,907.00
18.00,1.00,138.00
18.00,1.00,395.00
18.00,1.00,157.00
18.00,1.00,8.00
18.00,1.00,83.00
18.00,1.00,90.00
18.00,1.00,875.00
18.00,1.00,60.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,5.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,3.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,11.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,2.00
18.00,1.00,0.00
18.00,1.00,2.00
18.00,1.00,0.00
18.00,1.00,5.00
18.00,1.00,1.00
18.00,1.00,28.00
18.00,1.00,0.00
18.00,1.00,2.00
18.00,1.00,0.00
18.00,1.00,6.00
18.00,1.00,2.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,6.00
18.00,1.00,2.00
18.00,1.00,0.00
18.00,1.00,26.00
18.00,1.00,2.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,12.00
18.00,1.00,10.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,2.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,0.00,27.00
18.00,0.00,37.00
18.00,0.00,116.00
18.00,0.00,26.00
18.00,0.00,4.00
18.00,0.00,8.00
18.00,0.00,5.00
18.00,0.00,1741.00
18.00,0.00,212.00
18.00,0.00,27.00
18.00,0.00,0.00
18.00,0.00,77.00
18.00,0.00,109.00
18.00,0.00,105.00
18.00,0.00,3.00
18.00,0.00,304.00
18.00,0.00,855.00
18.00,0.00,35.00
18.00,0.00,505.00
18.00,0.00,261.00
18.00,0.00,41.00
18.00,0.00,1876.00
18.00,0.00,34.00
18.00,0.00,366.00
18.00,0.00,530.00
18.00,0.00,34.00
18.00,0.00,66.00
18.00,0.00,55.00
18.00,0.00,41.00
18.00,0.00,143.00
18.00,0.00,30.00
18.00,0.00,214.00
18.00,0.00,25.00
18.00,0.00,4904.00
18.00,0.00,2057.00
18.00,0.00,77.00
18.00,0.00,297.00
18.00,0.00,169.00
18.00,0.00,3.00
18.00,0.00,171.00
18.00,0.00,87.00
18.00,0.00,1212.00
18.00,0.00,169.00
18.00,0.00,24.00
18.00,0.00,44.00
18.00,0.00,148.00
18.00,0.00,47.00
18.00,0.00,14.00
18.00,0.00,19.00
18.00,0.00,6.00
18.00,0.00,1333.00
18.00,0.00,175.00
18.00,0.00,21.00
18.00,0.00,0.00
18.00,0.00,43.00
18.00,0.00,77.00
18.00,0.00,76.00
18.00,0.00,2.00
18.00,0.00,228.00
18.00,0.00,649.00
18.00,0.00,40.00
18.00,0.00,311.00
18.00,0.00,107.00
18.00,0.00,39.00
18.00,0.00,1301.00
18.00,0.00,17.00
18.00,0.00,243.00
18.00,0.00,378.00
18.00,0.00,37.00
18.00,0.00,73.00
18.00,0.00,72.00
18.00,0.00,25.00
18.00,0.00,135.00
18.00,0.00,45.00
18.00,0.00,232.00
18.00,0.00,22.00
18.00,0.00,3384.00
18.00,0.00,1492.00
18.00,0.00,75.00
18.00,0.00,340.00
18.00,0.00,136.00
18.00,0.00,8.00
18.00,0.00,102.00
18.00,0.00,98.00
18.00,0.00,907.00
18.00,0.00,97.00
18.00,0.00,160.00
18.00,0.00,243.00
18.00,0.00,860.00
18.00,0.00,207.00
18.00,0.00,41.00
18.00,0.00,25.00
18.00,0.00,19.00
18.00,0.00,6900.00
18.00,0.00,777.00
18.00,0.00,99.00
18.00,0.00,0.00
18.00,0.00,325.00
18.00,0.00,416.00
18.00,0.00,592.00
18.00,0.00,6.00
18.00,0.00,1258.00
18.00,0.00,3411.00
18.00,0.00,274.00
18.00,0.00,1763.00
18.00,0.00,517.00
18.00,0.00,299.00
18.00,0.00,5033.00
18.00,0.00,283.00
18.00,0.00,1145.00
18.00,0.00,3646.00
18.00,0.00,265.00
18.00,0.00,292.00
18.00,0.00,339.00
18.00,0.00,98.00
18.00,0.00,626.00
18.00,0.00,238.00
18.00,0.00,911.00
18.00,0.00,123.00
18.00,0.00,13048.00
18.00,0.00,4866.00
18.00,0.00,634.00
18.00,0.00,1791.00
18.00,0.00,830.00
18.00,0.00,50.00
18.00,0.00,582.00
18.00,0.00,553.00
18.00,0.00,4010.00
18.00,0.00,489.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,1.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,1.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,6.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,39.00
18.00,0.00,0.00
18.00,0.00,2.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,3.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,4.00
18.00,0.00,1.00
18.00,0.00,0.00
18.00,0.00,1.00
18.00,0.00,1.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,5.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,7.00
18.00,0.00,1.00
18.00,0.00,55.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,2.00
18.00,0.00,4.00
18.00,0.00,12.00
18.00,0.00,0.00
18.00,0.00,43.00
18.00,0.00,0.00
18.00,0.00,271.00
18.00,0.00,3.00
18.00,0.00,0.00
18.00,0.00,5.00
18.00,0.00,9.00
18.00,0.00,41.00
18.00,0.00,2.00
18.00,0.00,7.00
18.00,0.00,34.00
18.00,0.00,7.00
18.00,0.00,1.00
18.00,0.00,84.00
18.00,0.00,7.00
18.00,0.00,2.00
18.00,0.00,0.00
18.00,0.00,8.00
18.00,0.00,0.00
18.00,0.00,2.00
18.00,0.00,1.00
18.00,0.00,0.00
18.00,0.00,36.00
18.00,0.00,17.00
18.00,0.00,0.00
18.00,0.00,12.00
18.00,0.00,48.00
18.00,0.00,0.00
18.00,0.00,0.00
18.00,0.00,17.00
18.00,0.00,2.00
18.00,0.00,1.00
19.00,1.00,1616.00
19.00,1.00,533.00
19.00,1.00,869.00
19.00,1.00,797.00
19.00,1.00,668.00
19.00,1.00,555.00
19.00,1.00,891.00
19.00,1.00,781.00
19.00,1.00,829.00
19.00,1.00,1283.00
19.00,1.00,709.00
19.00,1.00,1534.00
19.00,1.00,734.00
19.00,1.00,4141.00
19.00,1.00,669.00
19.00,1.00,2511.00
19.00,1.00,919.00
19.00,1.00,1120.00
19.00,1.00,1775.00
19.00,1.00,2490.00
19.00,1.00,784.00
19.00,1.00,307.00
19.00,1.00,30.00
19.00,1.00,1488.00
19.00,1.00,4116.00
19.00,1.00,504.00
19.00,1.00,1092.00
19.00,1.00,1032.00
19.00,1.00,606.00
19.00,1.00,3936.00
19.00,1.00,1599.00
19.00,1.00,1492.00
19.00,1.00,1656.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,910.00
19.00,1.00,1789.00
19.00,1.00,2374.00
19.00,1.00,461.00
19.00,1.00,1315.00
19.00,1.00,2180.00
19.00,1.00,4429.00
19.00,1.00,316.00
19.00,1.00,702.00
19.00,1.00,254.00
19.00,1.00,413.00
19.00,1.00,390.00
19.00,1.00,544.00
19.00,1.00,325.00
19.00,1.00,382.00
19.00,1.00,313.00
19.00,1.00,334.00
19.00,1.00,661.00
19.00,1.00,406.00
19.00,1.00,584.00
19.00,1.00,351.00
19.00,1.00,1700.00
19.00,1.00,371.00
19.00,1.00,1011.00
19.00,1.00,295.00
19.00,1.00,499.00
19.00,1.00,820.00
19.00,1.00,892.00
19.00,1.00,342.00
19.00,1.00,204.00
19.00,1.00,33.00
19.00,1.00,539.00
19.00,1.00,1775.00
19.00,1.00,259.00
19.00,1.00,508.00
19.00,1.00,456.00
19.00,1.00,295.00
19.00,1.00,1378.00
19.00,1.00,733.00
19.00,1.00,848.00
19.00,1.00,758.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,375.00
19.00,1.00,723.00
19.00,1.00,1062.00
19.00,1.00,269.00
19.00,1.00,595.00
19.00,1.00,1158.00
19.00,1.00,1615.00
19.00,1.00,134.00
19.00,1.00,2921.00
19.00,1.00,1195.00
19.00,1.00,1566.00
19.00,1.00,2300.00
19.00,1.00,2371.00
19.00,1.00,1270.00
19.00,1.00,1787.00
19.00,1.00,1399.00
19.00,1.00,1588.00
19.00,1.00,2628.00
19.00,1.00,1245.00
19.00,1.00,2925.00
19.00,1.00,1439.00
19.00,1.00,8036.00
19.00,1.00,1325.00
19.00,1.00,4047.00
19.00,1.00,1386.00
19.00,1.00,2043.00
19.00,1.00,3309.00
19.00,1.00,4361.00
19.00,1.00,1680.00
19.00,1.00,769.00
19.00,1.00,233.00
19.00,1.00,3658.00
19.00,1.00,11486.00
19.00,1.00,1272.00
19.00,1.00,2151.00
19.00,1.00,1946.00
19.00,1.00,1133.00
19.00,1.00,6057.00
19.00,1.00,3252.00
19.00,1.00,3601.00
19.00,1.00,3670.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,1614.00
19.00,1.00,3191.00
19.00,1.00,4928.00
19.00,1.00,1005.00
19.00,1.00,2147.00
19.00,1.00,5537.00
19.00,1.00,8211.00
19.00,1.00,622.00
19.00,1.00,2.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,3.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,1.00
19.00,1.00,1.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,2.00
19.00,1.00,2.00
19.00,1.00,0.00
19.00,1.00,2.00
19.00,1.00,31.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,10.00
19.00,1.00,1.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,2.00
19.00,1.00,1.00
19.00,1.00,0.00
19.00,1.00,0.00
19.00,1.00,1.00
19.00,1.00,0.00
19.00,1.00,2.00
19.00,1.00,7.00
19.00,1.00,0.00
